FIGHTER_NAME,WINS,LOSSES,DRAWS,NO_CONTESTS,HEIGHT_CM,WEIGHT_KG,REACH_CM,STANCE,BIRTHDAY,SLPM,STR_ACC,SAPM,STR_DEF,TD_AVG,TD_ACC,TD_DEF,SUB_AVG,URL
"Yukiya Naito",15,6,2,0,185.42,92.986360,,Orthodox,,1.54,33,5.13,60,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/7be328bb3c2ea22e"
"Andrews Nakahara",5,4,2,0,185.42,83.914520,,Orthodox,1983-03-12,2.68,44,1.90,57,0.00,0,72,0.4,"http://ufcstats.com/fighter-details/7a9ca95a92d7b64c"
"Rin Nakai",19,2,1,0,154.94,61.234920,,Orthodox,1986-10-22,1.57,33,3.90,60,3.00,18,75,0.5,"http://ufcstats.com/fighter-details/f9ae6914f604aa9f"
"Kazuhiro Nakamura",21,13,0,0,180.34,92.986360,177.80,Orthodox,1979-07-16,1.56,37,1.83,59,1.73,36,42,0.6,"http://ufcstats.com/fighter-details/b034747dc1d15491"
"Keita Nakamura",34,10,2,1,180.34,77.110640,185.42,Southpaw,1984-05-22,2.23,36,3.20,58,1.65,48,63,0.3,"http://ufcstats.com/fighter-details/65ddc8a9ac4e8531"
"Daisuke Nakamura",28,19,1,0,170.18,69.853168,,Orthodox,1980-06-10,0.94,30,1.38,61,0.46,40,30,3.6,"http://ufcstats.com/fighter-details/a196332ee4aa8a82"
"Yusaku Nakamura",14,4,1,0,165.10,65.770840,,,1986-06-21,1.72,45,3.67,55,0.00,0,83,0.0,"http://ufcstats.com/fighter-details/03e8df49c4a059ba"
"Rinya Nakamura",9,0,0,0,170.18,61.234920,172.72,Southpaw,1995-03-23,3.53,54,1.38,67,3.72,90,100,1.6,"http://ufcstats.com/fighter-details/d8c811df0386d5e8"
"Jutaro Nakao",25,19,4,0,175.26,77.110640,,Southpaw,1970-11-30,0.53,38,1.06,44,0.38,50,56,0.0,"http://ufcstats.com/fighter-details/95eb112a85601a0a"
"Yoshihiro Nakao",9,3,0,2,182.88,99.790240,,Southpaw,1972-06-25,1.73,35,2.06,64,2.69,46,0,0.5,"http://ufcstats.com/fighter-details/e18012194473e8b0"
"Yui Chul Nam",18,8,1,0,175.26,65.770840,,Orthodox,1981-07-16,3.53,51,2.00,48,1.33,16,57,0.3,"http://ufcstats.com/fighter-details/a00ec21cfbba17b6"
"Tyson Nam",21,14,1,0,170.18,56.699000,172.72,Orthodox,1983-10-06,3.87,33,4.97,65,0.00,0,87,0.0,"http://ufcstats.com/fighter-details/6e00cfffd54653c4"
"Rose Namajunas",12,6,0,0,165.10,56.699000,165.10,Orthodox,1992-06-29,3.68,40,3.53,62,1.49,48,60,0.6,"http://ufcstats.com/fighter-details/47b63240018d5d86"
"Yasuhito Namekawa",25,16,4,0,175.26,92.986360,,Orthodox,1974-10-27,0.14,50,3.65,38,2.11,25,0,4.2,"http://ufcstats.com/fighter-details/6083f497c22cc075"
"Nad Narimani",12,4,0,0,172.72,65.770840,177.80,Orthodox,1987-04-14,3.33,42,3.00,58,1.92,41,70,0.0,"http://ufcstats.com/fighter-details/776a58a67665a171"
"Roger Narvaez",8,3,0,0,190.50,83.914520,,Southpaw,1983-09-09,2.12,37,3.32,64,0.00,0,50,0.9,"http://ufcstats.com/fighter-details/3a12a2f096a6d975"
"Fabio Nascimento",11,6,0,0,177.80,83.914520,,Orthodox,,2.94,38,4.63,55,0.00,0,55,0.8,"http://ufcstats.com/fighter-details/307064d3e0f036c2"
"Allan Nascimento",20,6,0,0,172.72,56.699000,175.26,Orthodox,1991-09-11,3.21,61,2.28,50,1.55,26,16,0.9,"http://ufcstats.com/fighter-details/253076a23d03dcd0"
"Rodrigo Nascimento",11,1,0,1,187.96,111.583632,203.20,Orthodox,1992-11-26,4.31,48,4.76,43,1.20,33,77,0.7,"http://ufcstats.com/fighter-details/d31a5546c0e9b213"
"Bobby Nash",8,4,0,0,182.88,77.110640,187.96,Orthodox,1990-03-26,3.42,37,3.95,51,2.37,33,100,1.6,"http://ufcstats.com/fighter-details/7dfb56f24fe5ddea"
"Reza Nasri",0,1,0,0,180.34,92.986360,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/d41937647eae9a34"
"Nasrudin Nasrudinov",9,1,0,0,182.88,92.986360,180.34,Orthodox,1991-10-06,1.03,87,0.29,75,2.20,50,40,0.0,"http://ufcstats.com/fighter-details/769fa803bf9d2e3b"
"Pawel Nastula",5,6,0,0,182.88,104.326160,,Southpaw,1970-06-26,1.30,43,1.73,50,3.00,60,0,1.5,"http://ufcstats.com/fighter-details/154a6b3ffae264cd"
"Rafael Natal",21,9,1,0,182.88,83.914520,195.58,Orthodox,1982-12-25,3.10,47,2.48,57,2.55,34,77,0.5,"http://ufcstats.com/fighter-details/0dba4df5f34d5ff0"
"Kevin Natividad",9,4,0,0,167.64,61.234920,177.80,Orthodox,1993-04-02,2.68,34,4.29,47,3.66,50,83,0.0,"http://ufcstats.com/fighter-details/0c258d1d8e16e5f1"
"Ismail Naurdiev",19,4,0,0,177.80,77.110640,187.96,Orthodox,1996-08-18,3.17,52,1.30,68,1.25,71,70,0.2,"http://ufcstats.com/fighter-details/6a96ad1bc34fb113"
"Danny Navarro",17,7,0,0,177.80,70.306760,,,1983-05-27,3.83,32,4.62,57,2.17,25,100,0.0,"http://ufcstats.com/fighter-details/618f72750ec50b05"
"Marcio Navarro",14,14,0,0,182.88,70.306760,,,1978-09-17,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/52f7d300738961ac"
"Tafon Nchukwi",6,4,0,0,182.88,83.914520,195.58,Orthodox,1994-10-14,5.57,52,4.11,54,0.76,57,64,0.0,"http://ufcstats.com/fighter-details/6aae253467e8f9ce"
"Dustin Neace",25,21,1,1,175.26,65.770840,,,1986-09-12,2.08,32,2.66,56,0.00,0,0,1.7,"http://ufcstats.com/fighter-details/e503aa5c252a1b4d"
"Josh Neal",5,11,0,0,182.88,83.914520,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/0b534765dca35e71"
"Joe Neal",6,2,0,0,167.64,61.234920,,,1986-07-29,1.87,19,3.80,66,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5751267660c734cb"
"Geoff Neal",15,6,0,0,180.34,77.110640,190.50,Southpaw,1990-08-28,4.97,50,5.47,57,0.46,44,87,0.1,"http://ufcstats.com/fighter-details/b997be68943010fc"
"Stanislav Nedkov",12,2,0,1,180.34,92.986360,180.34,Orthodox,1981-12-09,3.33,43,5.39,43,2.77,41,0,0.0,"http://ufcstats.com/fighter-details/1d4bbaabd8b60173"
"Josh Neer",36,16,1,0,180.34,77.110640,182.88,Orthodox,1983-03-24,3.29,46,3.63,58,1.09,34,46,1.3,"http://ufcstats.com/fighter-details/d1a1314976c50bef"
"Nicolae Negumereanu",13,2,0,0,182.88,92.986360,198.12,Orthodox,1994-09-04,3.58,41,5.56,39,1.02,28,62,0.0,"http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb"
"Steve Nelmark",2,1,0,0,182.88,108.862080,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/13e62d766b709aa6"
"Shane Nelson",16,7,0,0,175.26,70.306760,177.80,Southpaw,1984-11-29,1.38,31,2.84,61,1.31,18,54,1.6,"http://ufcstats.com/fighter-details/2db7fa8db6bc9632"
"Roy Nelson",22,14,0,0,182.88,119.294696,185.42,Orthodox,1976-06-20,2.18,36,4.79,46,1.14,27,65,0.1,"http://ufcstats.com/fighter-details/3f7c14c7eca7195d"
"Gunnar Nelson",19,5,1,0,180.34,77.110640,182.88,Switch,1988-07-28,1.84,61,3.00,49,1.90,59,66,1.0,"http://ufcstats.com/fighter-details/fd55393021a8c255"
"Kyle Nelson",15,5,1,0,180.34,65.770840,180.34,Switch,1991-04-20,3.46,44,4.56,52,1.15,20,73,0.7,"http://ufcstats.com/fighter-details/31f8081c7600da93"
"Lissette Neri",6,4,0,0,157.48,65.770840,,,1987-08-05,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/f4db63258ecf0613"
"Mario Neto",13,5,0,0,182.88,103.872568,,Orthodox,,1.89,50,1.89,70,2.84,100,0,0.0,"http://ufcstats.com/fighter-details/1209b5134401ca53"
"Antonio Braga Neto",9,3,0,1,190.50,83.914520,195.58,Orthodox,1987-10-29,1.36,33,3.92,45,3.07,37,0,0.5,"http://ufcstats.com/fighter-details/fae67903c4fe636b"
"Eduardo Neves",7,2,0,0,187.96,119.294696,198.12,Orthodox,2000-03-16,7.69,65,6.15,55,5.77,66,0,0.0,"http://ufcstats.com/fighter-details/1d688fa375d9431c"
"Julio Cesar Neves Jr.",33,1,0,0,172.72,65.770840,,,1994-04-25,1.98,35,4.81,51,1.06,25,76,0.0,"http://ufcstats.com/fighter-details/195d0d3e14a2e256"
"Nick Newell",14,2,0,0,177.80,70.306760,,Southpaw,1986-03-17,3.53,46,4.07,36,0.00,0,33,0.0,"http://ufcstats.com/fighter-details/f562238becb9ec50"
"Journey Newson",10,5,0,1,165.10,61.234920,170.18,Orthodox,1989-03-07,2.64,32,2.57,64,0.56,16,43,0.3,"http://ufcstats.com/fighter-details/78f485f851891d68"
"Jeff Newton",4,2,0,0,187.96,92.986360,,Sideways,1966-12-11,0.28,20,1.41,52,0.00,0,0,8.5,"http://ufcstats.com/fighter-details/94609dd91731d428"
"Carlos Newton",16,14,0,0,175.26,77.110640,,Orthodox,1976-08-17,0.65,41,1.55,44,2.47,70,43,0.9,"http://ufcstats.com/fighter-details/952f6fa06f25a0ec"
"Emanuel Newton",26,12,1,0,185.42,92.986360,,,1984-01-02,1.92,49,1.35,51,2.02,100,0,0.0,"http://ufcstats.com/fighter-details/fbbbc68d368832fa"
"Francis Ngannou",17,3,0,0,193.04,113.398000,210.82,Orthodox,1986-09-05,2.33,41,2.16,41,0.76,62,71,0.3,"http://ufcstats.com/fighter-details/8d03ce87ca14e778"
"Ben Nguyen",16,8,0,0,165.10,56.699000,165.10,Switch,1988-08-03,3.51,40,3.01,59,0.25,33,63,1.0,"http://ufcstats.com/fighter-details/840d2c82ea68b9aa"
"Steven Nguyen",9,1,0,0,180.34,65.770840,185.42,Switch,1993-05-19,8.29,43,7.49,63,0.00,0,83,0.0,"http://ufcstats.com/fighter-details/69037fc7730e4225"
"Alex Nicholson",7,4,0,0,193.04,83.914520,195.58,Orthodox,1990-05-02,4.12,43,4.65,47,0.00,0,50,0.5,"http://ufcstats.com/fighter-details/2b6d855c6e280fb1"
"Bo Nickal",5,0,0,0,185.42,83.914520,193.04,Southpaw,1996-01-14,2.76,62,0.55,75,11.04,50,0,13.8,"http://ufcstats.com/fighter-details/35673bf5204524ee"
"Mike Nickels",9,5,0,0,193.04,92.986360,,Orthodox,1971-12-13,4.44,52,1.11,64,11.11,80,0,2.8,"http://ufcstats.com/fighter-details/330ec26453c44a59"
"Matheus Nicolau",19,4,1,0,167.64,56.699000,167.64,Orthodox,1993-01-06,3.66,53,3.14,66,1.48,45,93,0.9,"http://ufcstats.com/fighter-details/1a31ef98efce7a79"
"Jaimelene Nievera",7,4,0,0,165.10,56.699000,,Orthodox,1984-10-28,1.67,53,8.73,33,1.79,16,0,0.0,"http://ufcstats.com/fighter-details/3edf45e1717fa764"
"Khomkrit Niimi",6,10,0,0,157.48,56.699000,,,,0.00,0,5.73,44,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/52a003d768f10d91"
"Tom Niinimaki",22,8,1,0,175.26,65.770840,175.26,Orthodox,1982-07-25,1.91,54,2.31,58,2.97,46,33,0.5,"http://ufcstats.com/fighter-details/5fceb45939fc0c8a"
"Ramsey Nijem",9,6,0,0,180.34,70.306760,190.50,Orthodox,1988-04-01,3.05,44,1.62,62,5.32,62,55,1.1,"http://ufcstats.com/fighter-details/22aa91e402d0fe1f"
"Hans Nijman",9,7,0,0,182.88,113.398000,,Switch,1959-10-23,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/4956f60b7fa57c1a"
"Fedor Nikolov",0,0,0,0,,,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/346f789951e85f3f"
"Jack Nilson",2,6,0,0,,,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/53e533db1b8e9712"
"Mats Nilsson",11,4,1,0,185.42,77.110640,,Orthodox,1983-12-05,2.99,39,5.62,63,3.87,83,44,2.3,"http://ufcstats.com/fighter-details/a9bcf8717dd12532"
"Guangyou Ning",5,4,1,0,162.56,65.770840,162.56,Southpaw,1981-12-15,2.66,41,1.91,61,1.09,50,62,0.3,"http://ufcstats.com/fighter-details/2c1170b825f58e57"
"Soichi Nishida",5,10,1,0,180.34,145.149440,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/6810d8d2dd557cf9"
"Yosuke Nishijima",0,5,0,0,175.26,92.986360,,Orthodox,1973-05-15,1.72,37,5.59,56,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5cde96e0a1a1fffe"
"Yamato Nishikawa",21,3,6,0,170.18,70.306760,,Orthodox,2002-12-06,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/7beecbe0a08cf002"
"Akiyo Nishiura",13,8,1,0,172.72,63.049288,,Southpaw,1983-08-08,1.59,57,1.26,57,0.00,0,52,0.3,"http://ufcstats.com/fighter-details/6c9383ffab2725a5"
"Anthony Njokuani",16,12,0,1,185.42,70.306760,190.50,Orthodox,1980-03-01,3.94,46,2.41,65,0.50,45,53,0.2,"http://ufcstats.com/fighter-details/6bf5a7d3e081ade2"
"Chidi Njokuani",22,10,0,1,190.50,77.110640,203.20,Orthodox,1988-12-31,4.04,60,3.19,53,0.00,0,67,0.3,"http://ufcstats.com/fighter-details/c68c68efaa5ca6ef"
"Derrick Noble",27,15,1,0,175.26,77.110640,,Southpaw,1978-08-14,6.21,40,3.79,59,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/21321cdfba797c52"
"Kyle Noblitt",11,2,0,0,187.96,110.222856,,,1989-12-26,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/4acf03bdec2025d7"
"Pedro Nobre",18,4,2,1,165.10,61.234920,,,1986-02-13,1.37,30,9.16,35,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/e983c62faf677ab2"
"Jacob Noe",3,11,0,1,,92.986360,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/9bff1b4c37ebbede"
"Antonio Rodrigo Nogueira",34,10,1,1,190.50,108.862080,195.58,Orthodox,1976-06-02,1.95,42,2.40,55,1.30,29,36,2.4,"http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd"
"Rogerio Nogueira",23,10,0,0,187.96,92.986360,190.50,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,"http://ufcstats.com/fighter-details/73e09f837f3b5ecc"
"Alexandre Franca Nogueira",18,6,3,0,170.18,65.770840,,Orthodox,1978-01-15,0.60,20,4.18,57,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/4c27ca8c8481f79a"
"Talita Nogueira",6,0,0,0,177.80,65.770840,,,1985-10-13,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/a3d1d060f9af97fe"
"Kyle Noke",22,10,1,0,185.42,77.110640,193.04,Southpaw,1980-03-18,3.23,50,2.09,64,1.53,54,66,0.8,"http://ufcstats.com/fighter-details/7339d340aa2889cb"
"Tom Nolan",6,1,0,0,190.50,70.306760,185.42,Southpaw,2000-03-08,10.27,56,9.45,47,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/6c3b2525436cf5d4"
"Nick Nolte",5,4,0,0,182.88,77.110640,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/d665de9b4da87c22"
"KJ Noons",13,9,0,1,177.80,70.306760,177.80,Orthodox,1982-12-07,3.68,35,3.78,65,0.08,20,68,0.0,"http://ufcstats.com/fighter-details/b7ffa72aa148599a"
"Sage Northcutt",11,2,0,0,182.88,77.110640,180.34,Orthodox,1996-03-01,3.58,52,1.96,58,1.81,34,41,0.6,"http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c"
"Jan Nortje",2,6,0,0,185.42,140.613520,,Southpaw,1975-04-11,3.32,51,4.50,32,0.00,0,66,2.9,"http://ufcstats.com/fighter-details/bd4389b71fdc0ce2"
"Scott Norton",7,1,0,0,177.80,77.110640,,Orthodox,1973-03-15,0.67,30,0.34,60,2.52,25,0,0.0,"http://ufcstats.com/fighter-details/f21a3d68fb9df387"
"Shohei Nose",10,4,2,0,167.64,61.234920,172.72,Switch,1997-10-19,2.48,40,3.61,53,3.23,17,0,4.8,"http://ufcstats.com/fighter-details/6b0e83b094f816ac"
"Jonatas Novaes",13,5,0,0,180.34,77.110640,,,1981-03-02,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/9e8e5c529057fe60"
"Jason Novelli",11,3,1,0,182.88,70.306760,,Orthodox,1979-06-08,1.73,24,3.55,66,0.70,33,100,0.0,"http://ufcstats.com/fighter-details/459e4dc69ec669b2"
"Phillipe Nover",11,8,1,0,175.26,65.770840,182.88,Orthodox,1984-02-03,1.79,35,2.48,56,0.99,28,44,0.7,"http://ufcstats.com/fighter-details/64360e618823a8e4"
"Taiyilake Nueraji",9,1,0,0,187.96,77.110640,190.50,Southpaw,2001-01-12,11.01,48,7.39,58,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/7498b3ac79a3b948"
"Shayilan Nuerdanbieke",39,11,0,0,172.72,65.770840,175.26,Orthodox,1994-05-04,2.28,45,2.94,50,2.90,33,40,0.0,"http://ufcstats.com/fighter-details/0a73acff6325c1e2"
"Diego Nunes",19,7,0,0,167.64,65.770840,170.18,Orthodox,1982-11-30,2.72,43,2.59,58,1.18,44,65,0.6,"http://ufcstats.com/fighter-details/3a24769a4855040a"
"Amanda Nunes",23,5,0,0,172.72,61.234920,175.26,Orthodox,1988-05-30,4.55,51,2.62,57,2.73,54,82,0.7,"http://ufcstats.com/fighter-details/80fa8218c99f9c58"
"Nina Nunes",11,7,0,0,165.10,56.699000,162.56,Orthodox,1985-12-03,4.39,45,3.47,55,0.24,33,73,0.5,"http://ufcstats.com/fighter-details/d343df8ba11f4c4e"
"Istela Nunes",6,5,0,1,162.56,52.163080,167.64,Orthodox,1992-07-23,5.02,45,4.84,60,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/efc67b07eed39794"
"Josiane Nunes",10,2,0,0,157.48,61.234920,170.18,Southpaw,1993-12-23,5.99,44,5.25,53,0.00,0,58,0.0,"http://ufcstats.com/fighter-details/68d35296f566792b"
"Khabib Nurmagomedov",29,0,0,0,177.80,70.306760,177.80,Orthodox,1988-09-20,4.10,48,1.75,65,5.32,48,84,0.8,"http://ufcstats.com/fighter-details/032cc3922d871c7f"
"Said Nurmagomedov",18,3,0,0,172.72,61.234920,177.80,Orthodox,1992-04-05,3.55,47,2.13,57,1.01,16,66,1.4,"http://ufcstats.com/fighter-details/0fd5f4b838e890cc"
"Abubakar Nurmagomedov",17,4,1,0,180.34,77.110640,182.88,Orthodox,1989-11-13,2.78,53,2.61,65,1.25,22,88,0.0,"http://ufcstats.com/fighter-details/029e1293e609fd74"
"Umar Nurmagomedov",17,0,0,0,172.72,61.234920,175.26,Orthodox,1996-01-03,4.75,69,0.56,76,4.51,56,100,0.6,"http://ufcstats.com/fighter-details/2b6fc1c02736833d"
"Kennedy Nzechukwu",12,5,0,0,195.58,92.986360,210.82,Southpaw,1992-06-13,5.13,45,4.90,50,0.60,45,80,0.2,"http://ufcstats.com/fighter-details/8667caa0451d245b"
"Jake O'Brien",15,4,0,0,190.50,92.986360,193.04,Orthodox,1984-09-25,1.31,31,1.92,69,6.39,54,25,0.2,"http://ufcstats.com/fighter-details/20bcc9966affb19c"
"TJ O'Brien",20,8,0,0,187.96,70.306760,,Orthodox,1987-01-01,3.77,46,4.78,57,0.94,100,0,0.0,"http://ufcstats.com/fighter-details/d25b93992f285953"
"Sean O'Connell",17,9,0,0,185.42,92.986360,187.96,Orthodox,1983-09-02,5.46,48,6.77,45,0.00,0,30,0.5,"http://ufcstats.com/fighter-details/cb52f9490c2dc069"
"Dan O'Connor",6,6,0,1,162.56,52.163080,,,1982-11-17,4.00,56,5.10,54,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/69ea0119f6f0dfe0"
"Sean O'Haire",4,2,0,0,195.58,122.469840,,Orthodox,1971-02-25,8.28,57,22.76,21,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/46effbd1135423c5"
"Sean O'Malley",18,1,0,1,180.34,61.234920,182.88,Switch,1994-10-24,7.63,61,3.52,62,0.35,42,62,0.3,"http://ufcstats.com/fighter-details/b50a426a33da0012"
"Jeremiah O'Neal",13,25,0,0,172.72,117.933920,,,1977-10-25,1.15,40,7.50,23,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/338fda4ec7034c5d"
"Chuck O'Neil",17,9,0,0,187.96,77.110640,,,1985-09-22,3.13,37,4.40,72,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/56bc9ccb609df534"
"Casey O'Neill",9,2,0,0,167.64,56.699000,175.26,Orthodox,1997-10-07,8.41,54,6.30,56,1.77,38,66,0.7,"http://ufcstats.com/fighter-details/04835018f90b118c"
"Brendan O'Reilly",6,3,0,1,170.18,77.110640,175.26,Orthodox,1987-06-24,1.90,47,2.77,39,2.22,43,36,0.6,"http://ufcstats.com/fighter-details/494b0bfdbac74502"
"Takahiro Oba",5,7,1,0,172.72,90.718400,,Southpaw,,0.23,25,1.82,69,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/7139cd2ae4bf6a29"
"Nobuhiro Obiya",12,5,1,0,172.72,65.770840,,Orthodox,1981-01-15,0.63,28,2.53,55,0.50,50,41,0.5,"http://ufcstats.com/fighter-details/6e3282d57d2467a0"
"Christian Ocon",2,1,0,0,172.72,61.234920,175.26,Orthodox,1996-02-05,1.73,53,5.27,34,0.00,0,63,0.0,"http://ufcstats.com/fighter-details/2d6d6ffe5a446ea2"
"Richard Odoms",13,3,0,0,195.58,120.201880,,Orthodox,1975-05-08,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/f43907e75f8d9baa"
"Volkan Oezdemir",19,7,0,0,187.96,92.986360,190.50,Orthodox,1989-09-19,4.59,47,3.92,55,0.57,33,80,0.1,"http://ufcstats.com/fighter-details/0845c81e37d3bcb3"
"Naoya Ogawa",7,2,0,0,193.04,115.665960,,Orthodox,1968-03-31,2.41,42,1.66,47,1.25,100,66,1.2,"http://ufcstats.com/fighter-details/4b2390cfaceb91d8"
"Trey Ogden",16,6,0,1,180.34,70.306760,182.88,Orthodox,1989-11-14,3.64,47,4.02,58,1.29,16,100,0.8,"http://ufcstats.com/fighter-details/cfc3e7bb44685289"
"Andy Ogle",9,6,0,0,172.72,65.770840,175.26,Orthodox,1989-02-16,2.24,44,2.23,50,1.44,26,58,0.0,"http://ufcstats.com/fighter-details/b6c4451cb13c9303"
"Ho Taek Oh",7,2,1,0,,70.306760,,,1993-07-20,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5c020ee6ab450870"
"Michiyoshi Ohara",0,2,0,0,177.80,92.986360,,Orthodox,,0.28,29,3.13,48,0.00,0,33,0.0,"http://ufcstats.com/fighter-details/6a8a06b542e1516d"
"Koji Oishi",25,10,10,0,172.72,77.110640,,Orthodox,1977-05-31,1.43,9,17.86,43,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/01daf32100ed7517"
"Takayuki Okada",3,3,2,0,185.42,131.541680,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/32541eb5d12668b4"
"Yushin Okami",34,12,0,0,187.96,77.110640,190.50,Southpaw,1981-07-21,2.06,38,2.25,60,1.98,39,84,0.5,"http://ufcstats.com/fighter-details/acff437707625fc7"
"JJ Okanovich",7,1,0,0,180.34,70.306760,193.04,Orthodox,1990-11-04,6.93,55,5.27,50,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/aa40fe6038db56cb"
"Bolaji Oki",9,1,0,0,177.80,70.306760,185.42,Orthodox,1995-11-15,5.18,43,2.53,64,0.84,100,83,0.0,"http://ufcstats.com/fighter-details/4bdedbdeedff7d1d"
"Kazuki Okubo",7,9,0,0,180.34,79.378600,,Orthodox,,1.53,38,1.97,46,0.51,25,36,2.0,"http://ufcstats.com/fighter-details/33454ad90754cb49"
"Masakatsu Okuda",8,5,0,0,,,,,,0.00,0,4.27,34,0.00,0,0,4.3,"http://ufcstats.com/fighter-details/02a65a55f25fb4f3"
"Aleksei Oleinik",60,17,1,0,187.96,108.862080,203.20,Orthodox,1977-06-20,3.29,48,3.80,44,1.82,46,37,1.9,"http://ufcstats.com/fighter-details/98c23cb6da5b3352"
"Michal Oleksiejczuk",19,7,0,1,182.88,83.914520,187.96,Southpaw,1995-02-22,5.06,50,4.26,61,0.75,44,48,0.0,"http://ufcstats.com/fighter-details/0d65c432720accb9"
"Rafaello Oliveira",17,8,0,0,172.72,70.306760,180.34,Orthodox,1982-01-26,2.19,33,3.38,59,2.49,36,11,1.6,"http://ufcstats.com/fighter-details/15b1b21cd743d652"
"Charles Oliveira",34,9,0,1,177.80,70.306760,187.96,Orthodox,1989-10-17,3.54,53,3.19,51,2.32,40,55,2.7,"http://ufcstats.com/fighter-details/07225ba28ae309b6"
"Jorge Oliveira",5,3,1,1,185.42,92.986360,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/bec2746f033802c3"
"Ednaldo Oliveira",17,3,1,1,195.58,92.986360,,Orthodox,1984-02-19,1.03,22,1.80,52,0.00,0,42,0.0,"http://ufcstats.com/fighter-details/acd9513399a8b09b"
"Alex Oliveira",22,12,1,2,180.34,77.110640,193.04,Orthodox,1988-02-21,2.99,51,2.55,46,2.35,38,63,0.6,"http://ufcstats.com/fighter-details/57b10fca4f9c9a7a"
"Maria Oliveira",13,7,0,0,167.64,52.163080,175.26,Orthodox,1996-12-12,5.03,38,5.76,44,0.95,44,47,0.0,"http://ufcstats.com/fighter-details/37d752ec41ed84bb"
"Bruno Oliveira",8,2,0,0,193.04,92.986360,203.20,Orthodox,1984-05-02,3.44,33,4.92,54,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/1e85912c9bab7e2b"
"Saimon Oliveira",18,5,0,0,162.56,61.234920,182.88,Orthodox,1991-04-21,2.82,41,3.91,48,1.21,25,35,1.6,"http://ufcstats.com/fighter-details/72ea1984c52019b5"
"Vinicius Oliveira",20,3,0,0,175.26,61.234920,177.80,Switch,1995-11-30,5.42,47,2.94,50,1.69,50,40,0.0,"http://ufcstats.com/fighter-details/18d01f7f8338ae72"
"Ravena Oliveira",7,2,1,0,165.10,61.234920,165.10,Orthodox,1997-02-20,1.00,48,1.20,48,2.00,66,62,0.0,"http://ufcstats.com/fighter-details/4948e412fa6ab67d"
"Wendell Oliveira Marques",29,10,0,0,177.80,77.110640,,Orthodox,1983-06-01,3.77,47,4.40,47,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/32c03df3c9760069"
"Felipe Olivieri",14,5,0,1,175.26,70.306760,,Orthodox,1985-04-12,6.68,58,4.60,57,0.00,0,71,0.0,"http://ufcstats.com/fighter-details/948880beac71f028"
